years_experience,level,location,current_title,skills,hours_per_week,salary
0.5111409867466145,Intermediate,Tunis,Technicien Réseau,"Java,Docker,Python",46,2881.9329826447624
4.7726535775885885,Intermediate,Gabes,Chef de Projet,"SQL,Machine Learning,Java,Docker",35,3684.5372271863384
23.052848739231585,Intermediate,Tunis,Analyste Données,"Machine Learning,SQL",36,7347.270495996776
0.7546029332113208,Beginner,Kef,Analyste Données,"Machine Learning,React,Python,SQL",44,2339.327412454498
3.6524766249075187,Intermediate,Remote,Data Scientist,"React,Python,Kubernetes,Docker,Linux",40,3291.07873409714
10.493043189503972,Expert,Gabes,Ingénieur Logiciel,"Docker,Linux,React,Java",32,5111.260291794091
6.75017124176835,Beginner,Gabes,Chef de Projet,"Machine Learning,SQL,Python",35,3583.3719078378194
5.970372126508366,Expert,Monastir,Analyste Données,"Linux,Kubernetes,Java,Docker",31,4871.658684962005
6.06143778112245,Intermediate,Monastir,Data Scientist,"Kubernetes,React,Docker,SQL",43,4340.350419940009
2.2274617115747457,Advanced,Monastir,Technicien Réseau,"Java,Kubernetes,React,Docker,Linux",38,3297.2911340831724
1.737810421335476,Advanced,Tunis,Analyste Données,"Kubernetes,SQL,Java,Machine Learning,Python",47,4173.021625576459
8.286872536298562,Intermediate,Remote,Data Scientist,"Java,Docker,SQL",48,3916.8026106101897
8.306640995435144,Advanced,Tunis,Ingénieur Logiciel,"SQL,React",41,4992.664146459774
10.089750236839574,Advanced,Nabeul,Ingénieur Logiciel,"Docker,Java,SQL,Python,Kubernetes",42,5540.075119930994
12.223079809183181,Intermediate,Kef,Analyste Données,"Docker,Linux,Java,React,Machine Learning",41,4694.315453372418
3.5804661846645187,Intermediate,Kef,Analyste Données,"Machine Learning,Linux,Java,Python",41,3139.1862859146618
3.480921887755996,Intermediate,Monastir,Chef de Projet,"React,Java",47,3628.242944022763
8.004749661542437,Advanced,Nabeul,Data Scientist,"React,Docker,Linux,Machine Learning",38,5467.456590187229
5.2485953744390015,Advanced,Sousse,Analyste Données,"Linux,Docker,SQL",46,4205.751915597297
6.052753242557585,Advanced,Sousse,Chef de Projet,"SQL,Machine Learning,Python,Java,React",45,5483.924584427952
7.943097374771025,Intermediate,Monastir,Chef de Projet,"Kubernetes,Machine Learning,Linux",46,4543.491585370277
11.036617381733835,Advanced,Tunis,Analyste Données,"Java,Docker",37,5652.24067775227
2.062412035688271,Beginner,Monastir,Ingénieur Logiciel,"Machine Learning,Linux",40,2442.6075733508087
2.3546839436377818,Intermediate,Bizerte,Data Scientist,"Java,Python,Kubernetes",31,3145.589483862797
0.4934801959368028,Beginner,Gabes,Data Scientist,"Python,React",37,2285.972444666634
4.3170701330471735,Intermediate,Kef,Ingénieur Logiciel,"Java,Python,Linux",41,3014.3910613020025
0.18302052105428498,Intermediate,Sousse,Analyste Données,"Kubernetes,React,Java,Linux,Docker",30,2663.5044346480104
3.133034740910548,Intermediate,Sfax,Data Scientist,"Java,Kubernetes",42,3956.2496140145277
3.9114729284356295,Intermediate,Sousse,Analyste Données,"Java,React",46,3358.7050411371597
1.6881533015726125,Intermediate,Kef,Analyste Données,"React,Python,Machine Learning,Java",43,2757.2618806521054
4.468162650730877,Intermediate,Gabes,Chef de Projet,"Machine Learning,Linux",43,3801.50583427493
0.15487531050737272,Beginner,Kef,Ingénieur Logiciel,"SQL,React,Kubernetes,Machine Learning,Linux",45,2612.765682057294
0.1903174964139469,Intermediate,Sfax,Analyste Données,"Machine Learning,React",46,2780.8315809963497
8.64675684769068,Beginner,Monastir,Technicien Réseau,"Python,Java,Linux,Machine Learning",35,3612.7127935351014
2.2329251210387238,Beginner,Nabeul,Ingénieur Logiciel,"Machine Learning,Linux,Docker",36,2938.1060177370377
0.6794452064871399,Intermediate,Sfax,Data Scientist,"Linux,Python,SQL,Machine Learning",30,3515.271633195719
3.693267941395078,Intermediate,Kef,Chef de Projet,"Machine Learning,Python,SQL",44,3767.151342201951
7.3482397022286765,Intermediate,Kef,Data Scientist,"Machine Learning,Docker,Kubernetes",49,3845.6038545459246
1.2155900171495169,Intermediate,Bizerte,Data Scientist,"Java,Python,Machine Learning",47,3308.7550318255994
4.876098093282464,Intermediate,Bizerte,Ingénieur Logiciel,"Python,React,Machine Learning,Linux",42,3589.3383099250395
0.44605514494948645,Advanced,Remote,Data Scientist,"SQL,Docker,Kubernetes",31,2746.795242502253
0.265325479551547,Intermediate,Bizerte,Analyste Données,"Docker,Python",48,2477.339567896566
3.789544703127605,Intermediate,Tunis,Data Scientist,"Kubernetes,Linux,Python",44,4138.263413926898
3.889552213473711,Beginner,Nabeul,Chef de Projet,"Machine Learning,React,Kubernetes,Linux",41,4093.2856777362726
5.072687241023079,Intermediate,Gabes,Chef de Projet,"Java,Linux,Machine Learning,Kubernetes,SQL",44,4069.0247332638455
6.4748028145834216,Intermediate,Sfax,Technicien Réseau,"Docker,React",47,4090.035501742534
18.617785043499964,Intermediate,Kef,Chef de Projet,"Linux,Java",43,5997.168257796613
3.631455596151781,Intermediate,Remote,Data Scientist,"Machine Learning,Java,Linux",35,2903.7144861595934
1.950098570529894,Intermediate,Remote,Chef de Projet,"Kubernetes,Docker,React",41,3230.4825095886954
7.928269898663432,Intermediate,Gabes,Ingénieur Logiciel,"Python,Docker",49,3401.419388691834
1.5792573271806865,Advanced,Nabeul,Chef de Projet,"Kubernetes,React,Linux",35,4123.185596773679
2.8899171563665065,Advanced,Sfax,Analyste Données,"Linux,React,SQL",38,3752.707980984309
0.4085258429183495,Advanced,Sousse,Ingénieur Logiciel,"Linux,Python",33,2998.346292936294
0.1283880477073719,Expert,Bizerte,Technicien Réseau,"Docker,React,Linux,Machine Learning",46,3756.564528670174
16.43689961634301,Beginner,Monastir,Analyste Données,"SQL,React,Kubernetes,Java",31,5195.623793774388
9.038838210575314,Beginner,Remote,Data Scientist,"SQL,Kubernetes,Machine Learning",45,3722.4986899510086
5.953213663996708,Beginner,Bizerte,Data Scientist,"Java,Machine Learning,React",43,3747.2616906483418
2.6292982223257093,Intermediate,Bizerte,Data Scientist,"Python,SQL,Docker,Machine Learning,Linux",37,3626.5588502210867
0.9515326807105438,Advanced,Tunis,Analyste Données,"React,Python,SQL",43,3664.6981261673504
0.8506037078642708,Beginner,Nabeul,Analyste Données,"Kubernetes,Linux,Docker,Machine Learning",31,2752.1786092190714
1.440029945632918,Advanced,Monastir,Analyste Données,"Python,Linux,Kubernetes",45,3586.947897935568
3.983953241566573,Beginner,Sousse,Ingénieur Logiciel,"Machine Learning,Kubernetes,Linux,SQL,Java",33,3260.371066696335
6.2692464388838784,Advanced,Kef,Ingénieur Logiciel,"SQL,Java",30,3592.603294873903
5.396951748483993,Intermediate,Tunis,Data Scientist,"SQL,React,Python",49,4698.4302877870305
1.6420613069449796,Beginner,Bizerte,Chef de Projet,"Python,Machine Learning,Docker,Kubernetes",43,3430.343708055757
15.490517492781532,Intermediate,Bizerte,Data Scientist,"SQL,Java,Linux",37,5349.730414712185
6.695087024376132,Intermediate,Monastir,Technicien Réseau,"Docker,Kubernetes",32,3374.712492196027
4.0411524096566565,Intermediate,Monastir,Ingénieur Logiciel,"SQL,Python,Machine Learning,Linux",34,3383.4649647884394
4.7301523601871756,Intermediate,Monastir,Analyste Données,"Linux,Kubernetes,Machine Learning,Docker",35,3236.628076088918
2.7201893276602567,Advanced,Bizerte,Ingénieur Logiciel,"Machine Learning,Java",37,3360.6161886025147
1.4233064613703175,Intermediate,Remote,Analyste Données,"Java,React,Python,SQL,Linux",35,2473.0818129883846
2.200070646615562,Intermediate,Sfax,Technicien Réseau,"Machine Learning,Linux",35,2671.4477502691134
7.090909238783566,Intermediate,Bizerte,Technicien Réseau,"SQL,Kubernetes",33,3126.8209958268426
0.07249039860402139,Advanced,Tunis,Ingénieur Logiciel,"React,Python,Machine Learning,SQL",36,3905.2338030936576
0.6169019611998803,Intermediate,Nabeul,Analyste Données,"Docker,SQL",48,2831.9259397116307
0.23547188476260264,Intermediate,Sousse,Technicien Réseau,"Machine Learning,Java,React,Linux",36,2707.6417233965717
0.20790725958646214,Beginner,Kef,Data Scientist,"Machine Learning,Java,Linux,Kubernetes,Python",32,2496.658315017291
9.671015168078293,Beginner,Sousse,Data Scientist,"React,Kubernetes,Docker,Java,SQL",37,4775.865989659969
6.081203058503442,Intermediate,Bizerte,Analyste Données,"Kubernetes,Machine Learning,Docker,React,Python",30,3356.8795519479404
3.213922972064462,Beginner,Tunis,Ingénieur Logiciel,"Docker,Linux,Java,Kubernetes,React",30,3476.1613335310876
0.5147845922390663,Intermediate,Bizerte,Technicien Réseau,"Machine Learning,Kubernetes,Python",43,2445.275738123012
3.3825898289861662,Advanced,Nabeul,Ingénieur Logiciel,"SQL,Java",35,3569.8627318246695
3.207251660471856,Beginner,Remote,Data Scientist,"Machine Learning,Linux,Kubernetes,Docker",39,3010.6964123093153
0.950973564001125,Intermediate,Kef,Technicien Réseau,"Python,Linux,Kubernetes",43,2517.5808713127003
2.844495656511619,Intermediate,Nabeul,Ingénieur Logiciel,"Java,React",33,3169.2642336600916
2.5416830729160345,Expert,Bizerte,Chef de Projet,"Docker,SQL",35,4534.349515792235
4.783612164565673,Intermediate,Tunis,Analyste Données,"Docker,Java,React,Machine Learning,Kubernetes",45,4339.7463949399835
5.04057268020456,Advanced,Nabeul,Analyste Données,"Linux,Python,Java,Machine Learning",30,4223.771922071673
0.23181162010267364,Intermediate,Gabes,Chef de Projet,"Kubernetes,Docker,Python,React,Linux",35,3097.544216393037
2.346920023275308,Beginner,Tunis,Data Scientist,"Docker,Machine Learning,React",38,3386.4363365012236
4.915624973913642,Intermediate,Remote,Technicien Réseau,"Java,Kubernetes",44,2757.3347531163836
3.4971972630389487,Expert,Bizerte,Analyste Données,"Java,Linux,SQL,Docker,React",41,4492.024875544328
9.706747265877194,Intermediate,Monastir,Chef de Projet,"Linux,Java,Kubernetes",32,4759.924665816454
5.374873820274989,Advanced,Kef,Chef de Projet,"Linux,React,Python",40,4151.241393365304
0.8892643438365366,Advanced,Sfax,Data Scientist,"Docker,Java,React,Machine Learning,SQL",44,4543.605473978048
0.3659121812812042,Beginner,Monastir,Data Scientist,"Machine Learning,Kubernetes,Docker",32,2625.2393150619437
5.141970735544455,Beginner,Bizerte,Ingénieur Logiciel,"Machine Learning,Docker",43,2860.738479450064
0.13434536333697214,Intermediate,Gabes,Analyste Données,"SQL,Python,Machine Learning",31,2167.8864583348236
4.406736889036454,Intermediate,Monastir,Ingénieur Logiciel,"SQL,React,Docker,Kubernetes",33,3388.5351537767565
14.086277276935759,Advanced,Kef,Chef de Projet,"Python,Linux,Kubernetes,Java",48,5893.065685028307
4.283912227887722,Advanced,Tunis,Technicien Réseau,"Python,Java,Docker",41,4145.619731755129
2.4565034611195364,Intermediate,Gabes,Technicien Réseau,"Docker,Python,Machine Learning,Linux",31,2409.7901894251872
5.15413578922491,Beginner,Gabes,Data Scientist,"Python,Linux,Kubernetes,Machine Learning,SQL",46,3736.542592187373
3.0647798702554563,Advanced,Nabeul,Technicien Réseau,"Machine Learning,Docker,Linux",32,3602.19944674555
3.944071802881601,Intermediate,Kef,Technicien Réseau,"SQL,Python,Kubernetes,Machine Learning,React",39,3068.5267015751206
14.190635731164996,Advanced,Monastir,Technicien Réseau,"Kubernetes,Python",45,5389.300136805282
2.439637636750936,Intermediate,Nabeul,Chef de Projet,"SQL,Kubernetes",38,3948.4188902317533
16.24545930753377,Intermediate,Gabes,Technicien Réseau,"Kubernetes,React",40,4587.018595342441
11.787880918849595,Beginner,Nabeul,Technicien Réseau,"Docker,Kubernetes,React,Linux,Machine Learning",44,4923.576984223087
1.08948130470225,Intermediate,Sousse,Technicien Réseau,"Kubernetes,SQL,Java",32,2592.0269431288352
0.3594207765157851,Intermediate,Kef,Ingénieur Logiciel,"Docker,Java,SQL,Machine Learning,Python",45,2862.2241291593077
0.5311266774081511,Intermediate,Remote,Chef de Projet,"Machine Learning,Docker,Python,Linux",41,2968.3431688365486
0.09194943923616852,Beginner,Tunis,Data Scientist,"Linux,React,Docker,Machine Learning,Python",34,3268.0114006993954
0.4960250582787707,Advanced,Gabes,Ingénieur Logiciel,"Python,Machine Learning,Kubernetes,Java,SQL",36,3035.6344780674726
5.744374362885836,Advanced,Kef,Analyste Données,"Python,Machine Learning,Kubernetes,Java",38,3434.187671290719
0.36924813473213514,Beginner,Remote,Chef de Projet,"React,Machine Learning,Java",47,2638.8359177173716
1.9207859414743425,Beginner,Remote,Chef de Projet,"Java,Docker",37,2702.9656640375433
9.317630200486386,Beginner,Bizerte,Analyste Données,"Docker,Python,SQL,Java",41,3979.5064050314804
0.11773501590355755,Intermediate,Nabeul,Analyste Données,"Docker,Java,Python",49,2627.82308029679
8.422652530929792,Intermediate,Remote,Analyste Données,"Python,SQL,Machine Learning",31,3263.320007602632
1.6554173341981473,Intermediate,Sousse,Data Scientist,"SQL,Python,Docker",39,3542.1555707139964
0.6287505991455382,Beginner,Kef,Technicien Réseau,"Python,Linux,Java,React",48,2165.760315658325
5.9657770421995675,Intermediate,Sfax,Chef de Projet,"Machine Learning,Kubernetes",38,4438.3764115037175
4.956995882166101,Intermediate,Sfax,Technicien Réseau,"SQL,Docker",37,3533.078495301183
10.497079070434733,Intermediate,Gabes,Technicien Réseau,"Kubernetes,Python,Docker,Machine Learning",30,3734.45832472507
6.641467893822002,Expert,Nabeul,Analyste Données,"Machine Learning,React,SQL,Linux,Python",35,5838.6344420302485
8.134979029969891,Beginner,Remote,Data Scientist,"React,Linux,Machine Learning",41,3451.877652865192
1.6566693115336928,Intermediate,Kef,Ingénieur Logiciel,"SQL,React,Python",48,2945.8691064296618
0.9766664802022349,Intermediate,Gabes,Data Scientist,"Linux,Java,Kubernetes",46,3002.021287801564
6.943781980027124,Intermediate,Monastir,Technicien Réseau,"React,SQL,Java,Python,Linux",31,3650.976882947184
8.221045916217097,Advanced,Remote,Data Scientist,"Linux,SQL,React,Python,Kubernetes",40,4556.297618633089
23.28502445070115,Intermediate,Nabeul,Analyste Données,"Java,Machine Learning",47,7253.48444212552
2.660396770763025,Expert,Sfax,Ingénieur Logiciel,"React,Python,Linux,Kubernetes,Docker",40,4959.354677681495
2.3262195598086635,Beginner,Bizerte,Analyste Données,"Java,Python,React,Docker",47,2888.3640319910096
7.489772516717935,Beginner,Kef,Ingénieur Logiciel,"Linux,Docker,SQL,Python,Kubernetes",37,3494.64221501138
2.0836683546537658,Advanced,Tunis,Technicien Réseau,"Python,React,SQL,Machine Learning,Linux",44,4146.841072129713
13.350689621996633,Intermediate,Gabes,Ingénieur Logiciel,"Docker,React,SQL,Java",38,4531.702779009637
9.774195785831246,Intermediate,Kef,Ingénieur Logiciel,"SQL,Java,Machine Learning",44,3830.0347465846767
2.8017780472107985,Beginner,Kef,Ingénieur Logiciel,"Python,Java",36,2252.2232775618736
6.948923582477305,Beginner,Sousse,Data Scientist,"Machine Learning,SQL,Java,Kubernetes",49,4639.088720152431
7.023164934275085,Advanced,Monastir,Data Scientist,"Docker,React,Linux,Java,Kubernetes",42,4829.848797813942
0.5441875940335901,Beginner,Remote,Technicien Réseau,"Docker,Linux,SQL",42,2134.658768514986
11.642228404338159,Intermediate,Remote,Ingénieur Logiciel,"React,Java,Kubernetes,Linux,Python",30,4090.826880767836
3.5185374487837717,Beginner,Nabeul,Chef de Projet,"Python,SQL",49,3857.6548277405527
8.75666278761665,Intermediate,Tunis,Technicien Réseau,"Kubernetes,SQL,Python,Java",33,4319.91348494845
1.9286771308225414,Beginner,Tunis,Ingénieur Logiciel,"Python,SQL",33,2513.8165111541157
11.29395257272963,Intermediate,Nabeul,Ingénieur Logiciel,"Linux,Java,Docker",33,4869.842082823093
2.464942270300856,Beginner,Bizerte,Data Scientist,"Java,Docker,SQL,Kubernetes",42,3127.2226022905293
0.05448403307587739,Advanced,Remote,Technicien Réseau,"Machine Learning,Python,React,Java",31,2418.611962025435
11.789536484812269,Beginner,Bizerte,Ingénieur Logiciel,"Docker,Java,React,Kubernetes,SQL",44,4742.048062013059
0.4786280527423763,Intermediate,Kef,Ingénieur Logiciel,"SQL,Linux,Machine Learning,Docker",33,2529.037742078431
1.9232681669251943,Advanced,Kef,Technicien Réseau,"Linux,React",35,2612.750601853946
14.984861915941428,Intermediate,Sfax,Chef de Projet,"SQL,Machine Learning,Linux,Docker,Kubernetes",32,6755.732338547915
15.039747700519948,Intermediate,Tunis,Technicien Réseau,"SQL,Linux,Python",36,5766.635554793261
4.259986455276319,Intermediate,Sfax,Technicien Réseau,"Docker,SQL,Machine Learning",35,3568.5571580361548
4.996150401952623,Intermediate,Monastir,Chef de Projet,"Python,React",32,3706.2737673591378
2.975073318114288,Intermediate,Nabeul,Technicien Réseau,"Kubernetes,Linux,Machine Learning",33,2952.186104948471
1.7351138937309851,Expert,Nabeul,Ingénieur Logiciel,"Java,SQL,Linux,Python",39,4455.236745089607
1.9924316727519487,Intermediate,Kef,Technicien Réseau,"SQL,Docker,Python",38,2455.073514081505
5.581617899642532,Intermediate,Remote,Chef de Projet,"Kubernetes,Docker",35,3208.1333880122274
6.979189368315386,Advanced,Bizerte,Analyste Données,"Python,Machine Learning,Docker,React,Java",49,4289.094574020219
7.840977081105743,Intermediate,Tunis,Technicien Réseau,"Java,Linux,Machine Learning",40,4487.10912369335
7.794155159243709,Beginner,Sfax,Data Scientist,"Docker,Machine Learning,Python",36,4199.582018856169
0.4781847327015972,Intermediate,Bizerte,Ingénieur Logiciel,"SQL,Docker",47,2594.802033735529
3.41024798286678,Expert,Sfax,Ingénieur Logiciel,"Python,SQL,Machine Learning",33,4701.853904772678
0.29640853224368896,Beginner,Monastir,Data Scientist,"Linux,React,Python,Kubernetes",34,2839.3923098289547
3.9873065784769643,Intermediate,Monastir,Data Scientist,"Machine Learning,Python,Docker,Java",33,3898.7287658724454
2.912776374936418,Beginner,Bizerte,Technicien Réseau,"SQL,Linux,Java",33,2274.377988926121
10.933093321104007,Intermediate,Bizerte,Data Scientist,"Java,Kubernetes,Machine Learning",42,4898.710678366044
2.1609580973394253,Beginner,Bizerte,Analyste Données,"Docker,Kubernetes,Machine Learning,Python",45,2553.711091204705
0.6225298877622544,Intermediate,Sfax,Chef de Projet,"Machine Learning,Kubernetes,Docker",43,3831.486795966157
0.7715382727105968,Advanced,Sousse,Data Scientist,"Java,Machine Learning,Docker,React",40,4090.434638276198
7.167152735395469,Intermediate,Bizerte,Data Scientist,"Machine Learning,Python,SQL,React,Java",31,3689.26898723549
4.814528398740175,Intermediate,Remote,Analyste Données,"Docker,Python,Machine Learning,Linux",43,3077.3962714747126
0.5330435612269272,Advanced,Tunis,Ingénieur Logiciel,"Machine Learning,Kubernetes,Java,SQL,Docker",36,3846.9554014432147
0.4392776083430254,Advanced,Tunis,Ingénieur Logiciel,"SQL,Kubernetes,Java,Machine Learning",40,3771.2665187151742
6.036042358265499,Beginner,Sfax,Technicien Réseau,"Linux,Kubernetes,Java,React",33,3711.872563048632
0.37773044762898567,Intermediate,Bizerte,Analyste Données,"Kubernetes,React,Docker,Machine Learning",36,2503.49480571207
8.625929269042906,Beginner,Kef,Chef de Projet,"React,Kubernetes,Machine Learning,SQL,Java",45,4206.898134824239
6.124998765650025,Expert,Nabeul,Chef de Projet,"Docker,Machine Learning,Kubernetes,Java,SQL",35,6272.046740805065
0.4242437529015603,Advanced,Sousse,Analyste Données,"Machine Learning,Python",35,3095.271159674127
0.44326933888903347,Intermediate,Remote,Chef de Projet,"Docker,Kubernetes,React,Python",31,2865.681394859005
21.57729281029046,Advanced,Kef,Ingénieur Logiciel,"SQL,Linux,Java,Kubernetes,Python",37,6403.9967566440355
2.344187912761448,Intermediate,Monastir,Chef de Projet,"Java,Linux,Kubernetes",36,3534.0424287380615
2.3152763023765623,Intermediate,Kef,Chef de Projet,"Machine Learning,React,Linux,Java,Python",43,3356.1447559422827
8.377877016413386,Beginner,Sfax,Analyste Données,"Python,React,Kubernetes,Linux",38,4303.642504464635
14.710822689816219,Advanced,Sousse,Analyste Données,"Kubernetes,React",44,5858.945854740554
21.34386969800992,Beginner,Gabes,Chef de Projet,"Kubernetes,Docker",47,5963.171666866276
6.999496150581709,Advanced,Gabes,Data Scientist,"React,SQL,Linux,Kubernetes,Docker",41,4413.75820091697
2.360104998095628,Advanced,Bizerte,Analyste Données,"Linux,React,Docker,Machine Learning",48,3393.2535850592676
0.4359699684897863,Advanced,Bizerte,Technicien Réseau,"Java,React",42,2774.9279577271077
7.506212702273128,Beginner,Sfax,Technicien Réseau,"Python,Java",36,3481.6490590796748
4.086802037807465,Intermediate,Bizerte,Ingénieur Logiciel,"Linux,Machine Learning",39,2993.3676361892685
2.7601656265248686,Intermediate,Nabeul,Chef de Projet,"Machine Learning,Java,SQL,Docker,React",39,4467.087043437515
11.841188377390452,Intermediate,Sousse,Data Scientist,"SQL,Python,Java",31,5209.132010811277
0.5894010398594012,Beginner,Sfax,Ingénieur Logiciel,"React,Java,Docker,Machine Learning",43,2989.9521627988797
3.3925255468647713,Advanced,Tunis,Chef de Projet,"Machine Learning,Linux,SQL",42,4920.5032078866225
0.057092947162708345,Intermediate,Monastir,Analyste Données,"Linux,SQL,React,Docker",35,2682.8798925875512
3.1617718479146313,Intermediate,Sfax,Technicien Réseau,"SQL,Java,Python,Docker",38,3422.5475130339996
0.2897521553296289,Intermediate,Sfax,Data Scientist,"SQL,Kubernetes",42,3340.3172275440434
0.6324549796558561,Intermediate,Gabes,Technicien Réseau,"Python,Docker",38,2187.6238531466583
0.6251311600372813,Intermediate,Remote,Analyste Données,"Docker,Kubernetes,React,Python,SQL",42,2439.254533775393
5.237841932034858,Intermediate,Remote,Chef de Projet,"Machine Learning,Java,Docker",34,3344.3552030428505
6.852988587982364,Advanced,Nabeul,Analyste Données,"Machine Learning,Python,Linux,React",43,4794.117432743636
4.377768886014342,Intermediate,Tunis,Analyste Données,"Java,React,Docker",34,3757.165937818894
16.373601045511887,Expert,Gabes,Technicien Réseau,"Machine Learning,Python,Kubernetes,Docker,Linux",38,6293.920749748173
2.348982889601336,Advanced,Tunis,Data Scientist,"Kubernetes,Docker",37,4079.6324780148884
1.6823457871027936,Beginner,Nabeul,Analyste Données,"Kubernetes,React",36,2689.924216007204
10.147512690851148,Advanced,Remote,Technicien Réseau,"Linux,SQL,Python,Docker",37,3919.7544871248765
1.265410338659267,Beginner,Sfax,Data Scientist,"Linux,Machine Learning,Java,Docker,React",32,3573.8211611584543
16.514350531259552,Advanced,Bizerte,Chef de Projet,"Java,Kubernetes,Docker",44,6523.986520468676
0.061144721794846535,Intermediate,Bizerte,Chef de Projet,"Docker,Linux,Java",37,2830.1273266060575
17.51263461439741,Advanced,Kef,Ingénieur Logiciel,"Docker,Kubernetes,Linux",30,5295.347144792154
0.22059499309250946,Advanced,Monastir,Technicien Réseau,"Java,Docker",36,2373.8684020714873
11.088606145800044,Advanced,Nabeul,Data Scientist,"SQL,React,Machine Learning",48,5879.472265411783
3.750716251746952,Advanced,Monastir,Analyste Données,"Python,Java",31,3106.633749304069
24.784143039630166,Intermediate,Monastir,Chef de Projet,"SQL,Linux",43,7500.0
0.3833068797722747,Beginner,Remote,Data Scientist,"Machine Learning,Docker",47,2434.6778527429215
4.035548318666744,Intermediate,Remote,Technicien Réseau,"Python,Docker,Kubernetes,Machine Learning,Linux",44,3080.451543095402
17.417876106280026,Beginner,Sfax,Ingénieur Logiciel,"Docker,Kubernetes,Linux,Python,Java",43,6419.934940063015
3.70221966590522,Intermediate,Gabes,Chef de Projet,"Docker,React,Machine Learning",48,3688.450276015168
4.963141451905937,Intermediate,Remote,Data Scientist,"SQL,Java,Docker",48,3456.945859021858
5.949506190583871,Expert,Bizerte,Data Scientist,"Kubernetes,Java,SQL,Machine Learning,Python",46,5382.791554800352
3.0306387783847546,Intermediate,Monastir,Data Scientist,"Docker,Kubernetes,React,Linux,Machine Learning",48,4140.8651210077205
4.938370865040111,Advanced,Kef,Technicien Réseau,"SQL,Linux,Machine Learning,Kubernetes",45,3544.6936719986875
4.389129309028778,Beginner,Sousse,Technicien Réseau,"Kubernetes,Java,Linux",49,3288.5331220136604
11.571163847413237,Advanced,Nabeul,Technicien Réseau,"Java,Machine Learning",48,5072.359707581796
0.23255730871740488,Advanced,Kef,Analyste Données,"React,Java",30,2278.0638843027045
1.6492136294937922,Intermediate,Bizerte,Data Scientist,"Linux,React,Machine Learning",48,3427.3767068195934
15.019980029304655,Intermediate,Remote,Chef de Projet,"React,Linux,Kubernetes,Machine Learning,SQL",36,5100.685161396341
11.04837914226743,Advanced,Gabes,Technicien Réseau,"Kubernetes,SQL",40,3983.48992120703
3.0408763097981,Beginner,Sfax,Technicien Réseau,"Kubernetes,SQL,Docker",34,2871.2445293523247
4.839665143694886,Intermediate,Sousse,Data Scientist,"React,Java,Docker,Kubernetes",46,4346.965877944931
1.6243670994756507,Intermediate,Tunis,Technicien Réseau,"Java,React,Machine Learning,Python",40,3251.391176019667
1.0420208071803225,Beginner,Kef,Analyste Données,"Python,React,SQL",37,2351.9112500205556
3.1152929940204936,Intermediate,Gabes,Analyste Données,"Python,SQL,Java,React,Kubernetes",39,3223.1799740653732
2.179767673083667,Beginner,Tunis,Technicien Réseau,"Java,Python,Linux",41,2891.154358787481
4.381218530033215,Beginner,Sousse,Data Scientist,"Linux,SQL,Kubernetes",39,3730.762642846595
0.40461142216592394,Beginner,Nabeul,Data Scientist,"Java,Docker,React",42,2873.1167402586884
18.324800612612837,Expert,Nabeul,Data Scientist,"Machine Learning,Java,React,Python",47,7500.0
21.419327877762694,Intermediate,Monastir,Ingénieur Logiciel,"Kubernetes,SQL",39,6141.538493728184
5.989319409563947,Expert,Sousse,Technicien Réseau,"React,Linux",48,4739.289622822164
3.8403921720604495,Intermediate,Sousse,Data Scientist,"React,Python,Kubernetes,Linux,Machine Learning",49,4171.991118841727
1.8518965077718,Intermediate,Tunis,Analyste Données,"Linux,React,Machine Learning,Java",46,3431.367565371635
8.404535837439983,Intermediate,Gabes,Chef de Projet,"Docker,SQL,React",49,4515.512224442054
5.771647918244078,Intermediate,Tunis,Chef de Projet,"Docker,Kubernetes",45,4884.630054766892
0.8873682705024419,Beginner,Sfax,Data Scientist,"Python,React,Docker",34,2961.9263916283803
12.091505459995638,Intermediate,Nabeul,Chef de Projet,"Python,Java,Docker",32,5809.9262208164655
8.644972556836358,Beginner,Nabeul,Chef de Projet,"Linux,Kubernetes,React,Java,Machine Learning",44,5225.793485389713
14.958692625167181,Intermediate,Monastir,Ingénieur Logiciel,"Python,Machine Learning,Linux,Java,React",31,5422.938289101731
6.4680200209806715,Intermediate,Sfax,Analyste Données,"Kubernetes,SQL,Python,Machine Learning",42,4224.560321681619
4.752020097956864,Beginner,Nabeul,Analyste Données,"Java,Linux",37,3169.7119425671845
2.7085125329655666,Beginner,Tunis,Ingénieur Logiciel,"Kubernetes,Java,React,Python",46,3425.5828400181776
13.49509180773559,Advanced,Sfax,Ingénieur Logiciel,"React,Linux,Docker,Kubernetes,Java",33,6025.14650370438
10.0519619002346,Intermediate,Tunis,Chef de Projet,"React,SQL,Kubernetes",48,5981.837797226536
0.23136469326561393,Beginner,Nabeul,Technicien Réseau,"Machine Learning,Linux,React,Docker",38,2612.0022252523136
0.13360408433255683,Expert,Nabeul,Chef de Projet,"Kubernetes,Java",44,4792.147906117419
2.361738807916314,Beginner,Gabes,Ingénieur Logiciel,"SQL,React",38,2116.0133326943114
8.31823861498043,Intermediate,Kef,Analyste Données,"Docker,React,Machine Learning,Linux,Python",38,4155.724704326147
21.82137734110084,Expert,Kef,Chef de Projet,"Machine Learning,Java,React,Python,Docker",43,7500.0
0.8150475496723985,Beginner,Monastir,Technicien Réseau,"Python,Docker,React",45,2421.619647440008
